split	image_name	label_file	line_no	class_id	class_name	x_center	y_center	width	height	issue_type	action	reviewer	note	class_label	duplicate	dataset_action	x_center_clean	y_center_clean	width_clean	height_clean
test	Healthy (67)	Healthy (67).txt	3	2	Healthy	0.46992	0.553193	0.762931	0.759698	none	keep	¿±ø¯≈√		Healthy	0	include	0.46992	0.553193	0.762931	0.759698
test	Healthy (78)	Healthy (78).txt	1	2	Healthy	0.450522	0.676578	0.465518	0.448277	none	keep	¿±ø¯≈√		Healthy	0	include	0.450522	0.676578	0.465518	0.448277
test	Healthy (78)	Healthy (78).txt	2	2	Healthy	0.796788	0.184733	0.307471	0.369466	none	keep	¿±ø¯≈√		Healthy	0	include	0.796788	0.184733	0.307471	0.369466
test	Healthy (78)	Healthy (78).txt	3	2	Healthy	0.953709	0.138936	0.092581	0.277871	ambiguous	hold	¿±ø¯≈√		Healthy	0	include	0.953709	0.138936	0.092581	0.277871
test	Mixed(124)	Mixed(124).txt	1	2	Healthy	0.187568	0.563389	0.14649	0.324981	none	keep	¿±ø¯≈√		Healthy	0	include	0.187568	0.563389	0.14649	0.324981
test	Mixed(124)	Mixed(124).txt	2	2	Healthy	0.288987	0.81731	0.174036	0.36538	none	keep	¿±ø¯≈√		Healthy	0	include	0.288987	0.81731	0.174036	0.36538
test	Mixed(124)	Mixed(124).txt	3	2	Healthy	0.316531	0.4955	0.171531	0.24263	none	keep	¿±ø¯≈√		Healthy	0	include	0.316531	0.4955	0.171531	0.24263
test	Mixed(124)	Mixed(124).txt	4	2	Healthy	0.479302	0.391995	0.136479	0.289361	none	keep	¿±ø¯≈√		Healthy	0	include	0.479302	0.391995	0.136479	0.289361
test	Mixed(124)	Mixed(124).txt	5	2	Healthy	0.576964	0.248426	0.108927	0.198111	none	keep	¿±ø¯≈√		Healthy	0	include	0.576964	0.248426	0.108927	0.198111
test	Mixed(124)	Mixed(124).txt	6	2	Healthy	0.376005	0.201681	0.105177	0.18475	none	keep	¿±ø¯≈√		Healthy	0	include	0.376005	0.201681	0.105177	0.18475
test	Mixed(2)	Mixed(2).txt	1	2	Healthy	0.658799	0.345343	0.264526	0.533519	none	keep	¿±ø¯≈√		Healthy	0	include	0.658799	0.345343	0.264526	0.533519
test	Mixed(2)	Mixed(2).txt	2	2	Healthy	0.455375	0.755176	0.262979	0.489648	none	keep	¿±ø¯≈√		Healthy	0	include	0.455375	0.755176	0.262979	0.489648
test	Mixed(2)	Mixed(2).txt	3	2	Healthy	0.348638	0.676727	0.219661	0.585769	none	keep	¿±ø¯≈√		Healthy	0	include	0.348638	0.676727	0.219661	0.585769
test	Mixed(2)	Mixed(2).txt	4	2	Healthy	0.238034	0.242801	0.276901	0.485602	none	keep	¿±ø¯≈√		Healthy	0	include	0.238034	0.242801	0.276901	0.485602
test	Mixed(30)	Mixed(30).txt	1	2	Healthy	0.911171	0.349846	0.154898	0.110776	none	keep	¿±ø¯≈√		Healthy	0	include	0.911171	0.349846	0.154898	0.110776
test	Mixed(30)	Mixed(30).txt	2	2	Healthy	0.776181	0.36976	0.154898	0.110781	none	keep	¿±ø¯≈√		Healthy	0	include	0.776181	0.36976	0.154898	0.110781
test	Mixed(30)	Mixed(30).txt	3	2	Healthy	0.384227	0.226872	0.160083	0.104266	none	keep	¿±ø¯≈√		Healthy	0	include	0.384227	0.226872	0.160083	0.104266
test	Mixed(30)	Mixed(30).txt	4	1	Anthracnose	0.107593	0.452781	0.123574	0.07899	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.107593	0.452781	0.123574	0.07899
test	Mixed(39)	Mixed(39).txt	1	3	Scab	0.898699	0.75007	0.16375	0.102786	class_wrong	drop	¿±ø¯≈√	ºˆ¡§ øœ∑·	Disease	0	include	0.898699	0.75007	0.16375	0.102786
test	Mixed(39)	Mixed(39).txt	2	1	Anthracnose	0.844986	0.924682	0.101917	0.065438	none	keep	¿±ø¯≈√		Disease	0	include	0.844986	0.924682	0.101917	0.065438
test	Mixed(39)	Mixed(39).txt	3	2	Healthy	0.114773	0.901016	0.130935	0.079323	none	keep	¿±ø¯≈√		Healthy	0	include	0.114773	0.901016	0.130935	0.079323
test	Mixed(39)	Mixed(39).txt	4	2	Healthy	0.612824	0.68293	0.132907	0.100766	none	keep	¿±ø¯≈√		Healthy	0	include	0.612824	0.68293	0.132907	0.100766
test	Mixed(75)	Mixed(75).txt	1	1	Anthracnose	0.31587	0.634617	0.112611	0.085276	none	keep	¿±ø¯≈√		Disease	0	include	0.31587	0.634617	0.112611	0.085276
test	Mixed(75)	Mixed(75).txt	2	2	Healthy	0.320199	0.687	0.138602	0.063344	ambiguous	hold	¿±ø¯≈√		Healthy	0	include	0.320199	0.687	0.138602	0.063344
test	Mixed(75)	Mixed(75).txt	3	1	Anthracnose	0.473963	0.313018	0.229556	0.192474	class_wrong	drop	¿±ø¯≈√	ºˆ¡§ øœ∑·	Disease	0	include	0.473963	0.313018	0.229556	0.192474
test	Mixed(75)	Mixed(75).txt	4	2	Healthy	0.686199	0.2515	0.08662	0.067	none	keep	¿±ø¯≈√		Healthy	0	include	0.686199	0.2515	0.08662	0.067
test	Mixed(75)	Mixed(75).txt	5	2	Healthy	0.104718	0.22957	0.123435	0.105984	none	keep	¿±ø¯≈√		Healthy	0	include	0.104718	0.22957	0.123435	0.105984
test	Mixed(75)	Mixed(75).txt	6	1	Anthracnose	0.436065	0.524372	0.166759	0.154714	none	keep	¿±ø¯≈√		Disease	0	include	0.436065	0.524372	0.166759	0.154714
test	Mixed(75)	Mixed(75).txt	7	1	Anthracnose	0.149111	0.528638	0.125611	0.099891	none	keep	¿±ø¯≈√		Disease	0	include	0.149111	0.528638	0.125611	0.099891
test	Mixed(75)	Mixed(75).txt	8	1	Anthracnose	0.202171	0.500008	0.110454	0.096234	none	keep	¿±ø¯≈√		Disease	0	include	0.202171	0.500008	0.110454	0.096234
test	Mixed(84)	Mixed(84).txt	1	2	Healthy	0.326139	0.517948	0.149259	0.110469	none	keep	¿±ø¯≈√		Healthy	0	include	0.326139	0.517948	0.149259	0.110469
test	Mixed(84)	Mixed(84).txt	2	2	Healthy	0.451023	0.570784	0.052713	0.04288	ambiguous	hold	¿±ø¯≈√		Healthy	0	include	0.451023	0.570784	0.052713	0.04288
test	Mixed(84)	Mixed(84).txt	3	2	Healthy	0.612278	0.929107	0.114259	0.080443	none	keep	¿±ø¯≈√		Healthy	0	include	0.612278	0.929107	0.114259	0.080443
test	Mixed(84)	Mixed(84).txt	4	2	Healthy	0.050356	0.492003	0.100713	0.143339	none	keep	¿±ø¯≈√		Healthy	0	include	0.050356	0.492003	0.100713	0.143339
test	Mixed(84)	Mixed(84).txt	5	3	Scab	0.416583	0.649935	0.052278	0.036995	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.416583	0.649935	0.052278	0.036995
test	Mixed(84)	Mixed(84).txt	6	3	Scab	0.828963	0.920036	0.091037	0.079552	none	keep	¿±ø¯≈√		Disease	0	include	0.828963	0.920036	0.091037	0.079552
test	Mixed(84)	Mixed(84).txt	7	3	Scab	0.594167	0.714651	0.147185	0.122979	none	keep	¿±ø¯≈√		Disease	0	include	0.594167	0.714651	0.147185	0.122979
test	Mixed(89)	Mixed(89).txt	1	2	Healthy	0.482826	0.919907	0.137578	0.160185	none	keep	¿±ø¯≈√		Healthy	0	include	0.482826	0.919907	0.137578	0.160185
test	Mixed(89)	Mixed(89).txt	2	2	Healthy	0.905177	0.670796	0.092656	0.168389	none	keep	¿±ø¯≈√		Healthy	0	include	0.905177	0.670796	0.092656	0.168389
test	Mixed(89)	Mixed(89).txt	3	2	Healthy	0.771953	0.694505	0.105333	0.229491	none	keep	¿±ø¯≈√		Healthy	0	include	0.771953	0.694505	0.105333	0.229491
test	Mixed(89)	Mixed(89).txt	4	2	Healthy	0.398987	0.771889	0.126828	0.323111	none	keep	¿±ø¯≈√		Healthy	0	include	0.398987	0.771889	0.126828	0.323111
test	Mixed(9)	Mixed(9).txt	1	2	Healthy	0.213565	0.692056	0.083464	0.169852	none	keep	¿±ø¯≈√		Healthy	0	include	0.213565	0.692056	0.083464	0.169852
test	Mixed(9)	Mixed(9).txt	2	2	Healthy	0.136141	0.579792	0.115312	0.269435	ambiguous	hold	¿±ø¯≈√		Healthy	0	include	0.136141	0.579792	0.115312	0.269435
test	Mixed(9)	Mixed(9).txt	3	1	Anthracnose	0.630341	0.743796	0.23612	0.476389	none	keep	¿±ø¯≈√		Disease	0	include	0.630341	0.743796	0.23612	0.476389
test	Mixed(93)	Mixed(93).txt	1	2	Healthy	0.711365	0.226856	0.234458	0.453713	none	keep	¿±ø¯≈√		Healthy	0	include	0.711365	0.226856	0.234458	0.453713
test	Mixed(93)	Mixed(93).txt	2	2	Healthy	0.283651	0.675273	0.302937	0.649454	none	keep	¿±ø¯≈√		Healthy	0	include	0.283651	0.675273	0.302937	0.649454
test	Scab (104)	Scab (104).txt	1	3	Scab	0.467014	0.545356	0.610532	0.488281	none	keep	¿±ø¯≈√		Disease	0	include	0.467014	0.545356	0.610532	0.488281
test	Scab (117)	Scab (117).txt	1	3	Scab	0.498843	0.644097	0.587384	0.529514	none	keep	¿±ø¯≈√		Disease	0	include	0.498843	0.644097	0.587384	0.529514
test	Scab (12)	Scab (12).txt	1	3	Scab	0.429398	0.600694	0.523727	0.529514	none	keep	¿±ø¯≈√		Disease	0	include	0.429398	0.600694	0.523727	0.529514
test	Scab (126)	Scab (126).txt	1	3	Scab	0.523438	0.641927	0.648148	0.533854	none	keep	¿±ø¯≈√		Disease	0	include	0.523438	0.641927	0.648148	0.533854
test	Scab (134)	Scab (134).txt	1	3	Scab	0.501736	0.579644	0.587384	0.492622	none	keep	¿±ø¯≈√		Disease	0	include	0.501736	0.579644	0.587384	0.492622
test	Scab (145)	Scab (145).txt	1	3	Scab	0.630498	0.664497	0.734954	0.671007	none	keep	¿±ø¯≈√		Disease	0	include	0.630498	0.664497	0.734954	0.671007
test	Scab (164)	Scab (164).txt	1	3	Scab	0.432292	0.662109	0.523727	0.479601	none	keep	¿±ø¯≈√		Disease	0	include	0.432292	0.662109	0.523727	0.479601
test	Scab (176)	Scab (176).txt	1	3	Scab	0.527778	0.714193	0.714699	0.553385	none	keep	¿±ø¯≈√		Disease	0	include	0.527778	0.714193	0.714699	0.553385
test	Scab (178)	Scab (178).txt	1	3	Scab	0.510417	0.640408	0.564236	0.414497	none	keep	¿±ø¯≈√		Disease	0	include	0.510417	0.640408	0.564236	0.414497
test	Scab (186)	Scab (186).txt	1	3	Scab	0.435185	0.681641	0.645255	0.549045	none	keep	¿±ø¯≈√		Disease	0	include	0.435185	0.681641	0.645255	0.549045
test	Scab (186)	Scab (186).txt	2	3	Scab	0.125723	0.676215	0.251447	0.460069	none	keep	¿±ø¯≈√		Disease	0	include	0.125723	0.676215	0.251447	0.460069
test	Scab (189)	Scab (189).txt	1	3	Scab	0.477141	0.652344	0.520833	0.516493	none	keep	¿±ø¯≈√		Disease	0	include	0.477141	0.652344	0.520833	0.516493
test	Scab (26)	Scab (26).txt	1	3	Scab	0.435185	0.630642	0.604745	0.503472	none	keep	¿±ø¯≈√		Disease	0	include	0.435185	0.630642	0.604745	0.503472
test	Scab (29)	Scab (29).txt	1	3	Scab	0.206597	0.567708	0.402199	0.290799	none	keep	¿±ø¯≈√		Disease	0	include	0.206597	0.567708	0.402199	0.290799
test	Scab (29)	Scab (29).txt	2	3	Scab	0.549479	0.699002	0.41088	0.345052	none	keep	¿±ø¯≈√		Disease	0	include	0.549479	0.699002	0.41088	0.345052
test	Scab (32)	Scab (32).txt	1	3	Scab	0.516204	0.543837	0.384838	0.342882	none	keep	¿±ø¯≈√		Disease	0	include	0.516204	0.543837	0.384838	0.342882
test	Scab (32)	Scab (32).txt	2	3	Scab	0.086661	0.904297	0.173322	0.191406	none	keep	¿±ø¯≈√		Disease	0	include	0.086661	0.904297	0.173322	0.191406
test	Scab (35)	Scab (35).txt	1	3	Scab	0.574074	0.592665	0.483218	0.371094	none	keep	¿±ø¯≈√		Disease	0	include	0.574074	0.592665	0.483218	0.371094
test	Scab (64)	Scab (64).txt	1	3	Scab	0.45978	0.654514	0.462963	0.633681	none	keep	¿±ø¯≈√		Disease	0	include	0.45978	0.654514	0.462963	0.633681
test	Scab (64)	Scab (64).txt	2	3	Scab	0.805556	0.335503	0.315394	0.277778	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.805556	0.335503	0.315394	0.277778
test	Scab (7)	Scab (7).txt	1	3	Scab	0.468461	0.604601	0.434028	0.334201	none	keep	¿±ø¯≈√		Disease	0	include	0.468461	0.604601	0.434028	0.334201
test	Scab (70)	Scab (70).txt	1	3	Scab	0.523438	0.664497	0.659722	0.671007	ambiguous	hold	¿±ø¯≈√		Disease	0	include	0.523438	0.664497	0.659722	0.671007
test	Scab (70)	Scab (70).txt	2	3	Scab	0.425058	0.267144	0.208333	0.184462	none	keep	¿±ø¯≈√		Disease	0	include	0.425058	0.267144	0.208333	0.184462
test	Scab (74)	Scab (74).txt	1	3	Scab	0.383102	0.607856	0.564236	0.523003	none	keep	¿±ø¯≈√		Disease	0	include	0.383102	0.607856	0.564236	0.523003
test	Scab (80)	Scab (80).txt	1	3	Scab	0.228299	0.409288	0.439815	0.407986	none	keep	¿±ø¯≈√		Disease	0	include	0.228299	0.409288	0.439815	0.407986
test	Scab (80)	Scab (80).txt	2	3	Scab	0.514757	0.628472	0.381944	0.494792	none	keep	¿±ø¯≈√		Disease	0	include	0.514757	0.628472	0.381944	0.494792
test	Scab (80)	Scab (80).txt	3	3	Scab	0.592882	0.83572	0.243056	0.227865	none	keep	¿±ø¯≈√		Disease	0	include	0.592882	0.83572	0.243056	0.227865
test	Scab (80)	Scab (80).txt	4	3	Scab	0.897714	0.889106	0.204572	0.221788	none	keep	¿±ø¯≈√		Disease	0	include	0.897714	0.889106	0.204572	0.221788
test	Scab (84)	Scab (84).txt	1	3	Scab	0.440972	0.736979	0.460069	0.347222	none	keep	¿±ø¯≈√		Disease	0	include	0.440972	0.736979	0.460069	0.347222
test	Scab (84)	Scab (84).txt	2	3	Scab	0.603009	0.601345	0.402199	0.292969	none	keep	¿±ø¯≈√		Disease	0	include	0.603009	0.601345	0.402199	0.292969
test	Scab (88)	Scab (88).txt	1	3	Scab	0.461227	0.594835	0.720486	0.648872	none	keep	¿±ø¯≈√		Disease	0	include	0.461227	0.594835	0.720486	0.648872
test	Scab (89)	Scab (89).txt	1	3	Scab	0.435185	0.699002	0.512153	0.536024	none	keep	¿±ø¯≈√		Disease	0	include	0.435185	0.699002	0.512153	0.536024
test	Scab (91)	Scab (91).txt	1	3	Scab	0.529225	0.720703	0.393519	0.501302	none	keep	¿±ø¯≈√		Disease	0	include	0.529225	0.720703	0.393519	0.501302
test	Scab (91)	Scab (91).txt	2	3	Scab	0.245804	0.867405	0.491609	0.265191	none	keep	¿±ø¯≈√		Disease	0	include	0.245804	0.867405	0.491609	0.265191
test	Scab (92)	Scab (92).txt	1	3	Scab	0.539352	0.646918	0.41956	0.479601	none	keep	¿±ø¯≈√		Disease	0	include	0.539352	0.646918	0.41956	0.479601
test	Scab (93)	Scab (93).txt	1	3	Scab	0.373119	0.523438	0.746238	0.953125	none	keep	¿±ø¯≈√		Disease	0	include	0.373119	0.523438	0.746238	0.953125
test	Scab (95)	Scab (95).txt	1	3	Scab	0.493056	0.627604	0.57581	0.744792	none	keep	¿±ø¯≈√		Disease	0	include	0.493056	0.627604	0.57581	0.744792
test	Scab (98)	Scab (98).txt	1	3	Scab	0.446759	0.694878	0.598958	0.610243	none	keep	¿±ø¯≈√		Disease	0	include	0.446759	0.694878	0.598958	0.610243
test	Scab (98)	Scab (98).txt	2	3	Scab	0.167535	0.624132	0.202546	0.364583	none	keep	¿±ø¯≈√		Disease	0	include	0.167535	0.624132	0.202546	0.364583
test	Scab (99)	Scab (99).txt	1	3	Scab	0.289062	0.564453	0.52662	0.483941	none	keep	¿±ø¯≈√		Disease	0	include	0.289062	0.564453	0.52662	0.483941
test	Scab (99)	Scab (99).txt	2	3	Scab	0.669126	0.677517	0.661748	0.644965	none	keep	¿±ø¯≈√		Disease	0	include	0.669126	0.677517	0.661748	0.644965
train	Alternaria (1)	Alternaria (1).txt	1	0	Alternaria	0.415687	0.393304	0.518736	0.47821	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (100)	Alternaria (100).txt	1	0	Alternaria	0.413623	0.607662	0.827245	0.540918	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (101)	Alternaria (101).txt	1	0	Alternaria	0.416127	0.646164	0.832254	0.561578	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (103)	Alternaria (103).txt	1	0	Alternaria	0.562961	0.469123	0.557819	0.938247	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (105)	Alternaria (105).txt	1	0	Alternaria	0.69326	0.484664	0.432452	0.726858	none	keep	¿±ø¯≈√		Disease	0	include	0.69326	0.484664	0.432452	0.726858
train	Alternaria (106)	Alternaria (106).txt	1	0	Alternaria	0.586909	0.525045	0.46485	0.55594	none	keep	¿±ø¯≈√		Disease	0	include	0.586909	0.525045	0.46485	0.55594
train	Alternaria (107)	Alternaria (107).txt	1	0	Alternaria	0.629871	0.482785	0.454989	0.569089	none	keep	¿±ø¯≈√		Disease	0	include	0.629871	0.482785	0.454989	0.569089
train	Alternaria (108)	Alternaria (108).txt	1	0	Alternaria	0.710868	0.533497	0.419774	0.448886	none	keep	¿±ø¯≈√		Disease	0	include	0.710868	0.533497	0.419774	0.448886
train	Alternaria (109)	Alternaria (109).txt	1	0	Alternaria	0.355891	0.487481	0.377515	0.431982	none	keep	¿±ø¯≈√		Disease	0	include	0.355891	0.487481	0.377515	0.431982
train	Alternaria (11)	Alternaria (11).txt	1	0	Alternaria	0.545353	0.584209	0.398644	0.606652	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (112)	Alternaria (112).txt	1	0	Alternaria	0.400271	0.627383	0.653608	0.460156	none	keep	¿±ø¯≈√		Disease	0	include	0.400271	0.627383	0.653608	0.460156
train	Alternaria (113)	Alternaria (113).txt	1	0	Alternaria	0.471644	0.552256	0.450764	0.354976	none	keep	¿±ø¯≈√		Disease	0	include	0.471644	0.552256	0.450764	0.354976
train	Alternaria (114)	Alternaria (114).txt	1	0	Alternaria	0.553101	0.393056	0.425408	0.786111	none	keep	¿±ø¯≈√		Disease	0	include	0.553101	0.393056	0.425408	0.786111
train	Alternaria (115)	Alternaria (115).txt	1	0	Alternaria	0.589342	0.666825	0.656114	0.400052	none	keep	¿±ø¯≈√		Disease	0	include	0.589342	0.666825	0.656114	0.400052
train	Alternaria (116)	Alternaria (116).txt	1	0	Alternaria	0.386177	0.522228	0.316942	0.512743	none	keep	¿±ø¯≈√		Disease	0	include	0.386177	0.522228	0.316942	0.512743
train	Alternaria (117)	Alternaria (117).txt	1	0	Alternaria	0.414045	0.704388	0.591001	0.50523	none	keep	¿±ø¯≈√		Disease	0	include	0.414045	0.704388	0.591001	0.50523
train	Alternaria (118)	Alternaria (118).txt	1	0	Alternaria	0.471642	0.648043	0.545923	0.317413	none	keep	¿±ø¯≈√		Disease	0	include	0.471642	0.648043	0.545923	0.317413
train	Alternaria (119)	Alternaria (119).txt	1	0	Alternaria	0.470389	0.590757	0.473302	0.394418	none	keep	¿±ø¯≈√		Disease	0	include	0.470389	0.590757	0.473302	0.394418
train	Alternaria (120)	Alternaria (120).txt	1	0	Alternaria	0.632445	0.517616	0.73511	0.585966	none	keep	¿±ø¯≈√		Disease	0	include	0.632445	0.517616	0.73511	0.585966
train	Alternaria (121)	Alternaria (121).txt	1	0	Alternaria	0.587698	0.551826	0.673683	0.636842	none	keep	¿±ø¯≈√		Disease	0	include	0.587698	0.551826	0.673683	0.636842
train	Alternaria (122)	Alternaria (122).txt	1	0	Alternaria	0.470739	0.538669	0.617543	0.547368	none	keep	¿±ø¯≈√		Disease	0	include	0.470739	0.538669	0.617543	0.547368
train	Alternaria (123)	Alternaria (123).txt	1	0	Alternaria	0.626295	0.445686	0.661988	0.575438	none	keep	¿±ø¯≈√		Disease	0	include	0.626295	0.445686	0.661988	0.575438
train	Alternaria (124)	Alternaria (124).txt	1	0	Alternaria	0.480097	0.57288	0.673683	0.650877	none	keep	¿±ø¯≈√		Disease	0	include	0.480097	0.57288	0.673683	0.650877
train	Alternaria (125)	Alternaria (125).txt	1	0	Alternaria	0.487114	0.556212	0.589476	0.435089	none	keep	¿±ø¯≈√		Disease	0	include	0.487114	0.556212	0.589476	0.435089
train	Alternaria (127)	Alternaria (127).txt	1	0	Alternaria	0.478927	0.482528	0.909942	0.821055	none	keep	¿±ø¯≈√		Disease	0	include	0.478927	0.482528	0.909942	0.821055
train	Alternaria (128)	Alternaria (128).txt	1	0	Alternaria	0.490624	0.608843	0.694737	0.708772	none	keep	¿±ø¯≈√		Disease	0	include	0.490624	0.608843	0.694737	0.708772
train	Alternaria (129)	Alternaria (129).txt	1	0	Alternaria	0.463723	0.584282	0.781288	0.733333	none	keep	¿±ø¯≈√		Disease	0	include	0.463723	0.584282	0.781288	0.733333
train	Alternaria (13)	Alternaria (13).txt	1	0	Alternaria	0.374283	0.602552	0.378947	0.654387	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (130)	Alternaria (130).txt	1	0	Alternaria	0.439161	0.606212	0.610527	0.756139	none	keep	¿±ø¯≈√		Disease	0	include	0.439161	0.606212	0.610527	0.756139
train	Alternaria (130)	Alternaria (130).txt	2	0	Alternaria	0.525706	0.176388	0.615197	0.349121	none	keep	¿±ø¯≈√		Disease	0	include	0.525706	0.176388	0.615197	0.349121
train	Alternaria (131)	Alternaria (131).txt	1	0	Alternaria	0.207299	0.283406	0.414598	0.563158	none	keep	¿±ø¯≈√		Disease	0	include	0.207299	0.283406	0.414598	0.563158
train	Alternaria (131)	Alternaria (131).txt	2	0	Alternaria	0.506998	0.528142	0.694737	0.649123	none	keep	¿±ø¯≈√		Disease	0	include	0.506998	0.528142	0.694737	0.649123
train	Alternaria (131)	Alternaria (131).txt	3	0	Alternaria	0.741218	0.231651	0.517564	0.456141	none	keep	¿±ø¯≈√		Disease	0	include	0.741218	0.231651	0.517564	0.456141
train	Alternaria (131)	Alternaria (131).txt	4	0	Alternaria	0.856047	0.684028	0.287905	0.429688	none	keep	¿±ø¯≈√		Disease	0	include	0.856047	0.684028	0.287905	0.429688
train	Alternaria (131)	Alternaria (131).txt	5	0	Alternaria	0.550058	0.910373	0.787037	0.179253	none	keep	¿±ø¯≈√		Disease	0	include	0.550058	0.910373	0.787037	0.179253
train	Alternaria (132)	Alternaria (132).txt	1	0	Alternaria	0.399595	0.541884	0.613426	0.553385	none	keep	¿±ø¯≈√		Disease	0	include	0.399595	0.541884	0.613426	0.553385
train	Alternaria (133)	Alternaria (133).txt	1	0	Alternaria	0.480613	0.533203	0.619213	0.605469	none	keep	¿±ø¯≈√		Disease	0	include	0.480613	0.533203	0.619213	0.605469
train	Alternaria (135)	Alternaria (135).txt	1	0	Alternaria	0.460359	0.546224	0.555556	0.531684	none	keep	¿±ø¯≈√		Disease	0	include	0.460359	0.546224	0.555556	0.531684
train	Alternaria (136)	Alternaria (136).txt	1	0	Alternaria	0.600694	0.49197	0.552662	0.501302	none	keep	¿±ø¯≈√		Disease	0	include	0.600694	0.49197	0.552662	0.501302
train	Alternaria (137)	Alternaria (137).txt	1	0	Alternaria	0.525463	0.467014	0.651042	0.668403	none	keep	¿±ø¯≈√		Disease	0	include	0.525463	0.467014	0.651042	0.668403
train	Alternaria (139)	Alternaria (139).txt	1	0	Alternaria	0.516782	0.5625	0.760995	0.716146	none	keep	¿±ø¯≈√		Disease	0	include	0.516782	0.5625	0.760995	0.716146
train	Alternaria (14)	Alternaria (14).txt	1	0	Alternaria	0.511013	0.354094	0.385742	0.598958	none	keep	¿±ø¯≈√		Disease	1	exclude				
train	Alternaria (140)	Alternaria (140).txt	1	0	Alternaria	0.450231	0.553819	0.662616	0.655382	none	keep	¿±ø¯≈√		Disease	0	include	0.450231	0.553819	0.662616	0.655382
